reference_material,detected_material,areas_reference,areas_detected,num_matched_peaks,start_point_reference,last_point_reference,start_point_detected,last_point_detected
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]",[6.093],0,0.0,127.0,1895,2041
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]",[5.8987],0,0.0,143.0,1966,2110
mgo_bao2,v,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]",[5.8983],0,49.0,143.0,1786,1930
mgo_bao2,cao,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]","[5.9143, 6.1764]",0,107.0,392.0,1291,1695
mgo_bao2,mgo,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
mgo_bao2,zn,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
mgo_bao2,ni,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]",[5.8978],0,0.0,143.0,1952,2096
mgo_bao2,li20,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]","[6.0498, 6.0556]",0,39.0,324.0,1359,1774
mgo_bao2,bao2,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",4,46.0,1235.0,991,2227
mgo_bao2,mn,"[6.1666, 6.1067, 5.9012, 6.135, 6.0682, 6.1301, 6.169, 5.914]",[6.2157],0,0.0,146.0,1923,2070
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]",[6.065],0,0.0,123.0,1909,2054
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]",[6.0626],0,0.0,144.0,1852,1997
mgo_bao2,nao3,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,229.0,1335.0,818,2154
mgo_bao2,co,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1047.0,2248.0,0,2249
mgo_bao2,co,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]",[5.9084],0,0.0,143.0,1973,2117
mgo_bao2,cu2o,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[6.1735, 6.0916, 6.0479]",0,0.0,785.0,1160,1946
mgo_bao2,al2o3,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,93.0,1174.0,954,2129
mgo_bao2,ti,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
mgo_bao2,ti,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[6.1854, 5.8995]",0,0.0,438.0,1594,2051
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]",[6.093],0,0.0,137.0,1895,2041
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]",[5.8987],0,0.0,143.0,1966,2110
mgo_bao2,v,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]",[5.8983],0,10.0,143.0,1786,1930
mgo_bao2,cao,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[5.9143, 6.1764]",0,117.0,353.0,1291,1695
mgo_bao2,mgo,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[6.1427, 6.0599]",1,0.0,443.0,1520,1964
mgo_bao2,zn,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
mgo_bao2,ni,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]",[5.8978],0,0.0,143.0,1952,2096
mgo_bao2,li20,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[6.0498, 6.0556]",0,49.0,285.0,1359,1774
mgo_bao2,bao2,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",4,56.0,1235.0,991,2227
mgo_bao2,mn,"[6.1666, 6.1067, 5.9012, 6.135, 6.0599, 4.7894, 6.0595, 6.169, 5.9052]",[6.2157],0,0.0,109.0,1923,2070
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]",[6.065],0,0.0,108.0,1909,2054
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]",[6.0626],0,0.0,144.0,1852,1997
mgo_bao2,nao3,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,214.0,1335.0,818,2154
mgo_bao2,co,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1032.0,2234.0,0,2249
mgo_bao2,co,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]",[5.9084],0,0.0,143.0,1973,2117
mgo_bao2,cu2o,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[6.1735, 6.0916, 6.0479]",0,0.0,785.0,1160,1946
mgo_bao2,al2o3,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,78.0,1174.0,954,2129
mgo_bao2,ti,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
mgo_bao2,ti,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[6.1854, 5.8995]",0,0.0,423.0,1594,2051
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]",[6.093],0,0.0,122.0,1895,2041
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]",[5.8987],0,0.0,143.0,1966,2110
mgo_bao2,v,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]",[5.8983],0,55.0,143.0,1786,1930
mgo_bao2,cao,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[5.9143, 6.1764]",0,102.0,398.0,1291,1695
mgo_bao2,mgo,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[6.1427, 6.0599]",1,0.0,443.0,1520,1964
mgo_bao2,zn,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
mgo_bao2,ni,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]",[5.8978],0,0.0,143.0,1952,2096
mgo_bao2,li20,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[6.0498, 6.0556]",0,34.0,330.0,1359,1774
mgo_bao2,bao2,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",5,41.0,1235.0,991,2227
mgo_bao2,mn,"[6.1666, 6.1067, 5.9012, 6.1427, 6.079, 6.28, 6.169, 5.9293]",[6.2157],0,0.0,146.0,1923,2070
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]",[6.065],0,0.0,144.0,1909,2054
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]",[6.0626],0,0.0,144.0,1852,1997
mgo_bao2,nao3,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,194.0,1335.0,818,2154
mgo_bao2,co,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1012.0,2214.0,0,2249
mgo_bao2,co,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]",[5.9084],0,0.0,143.0,1973,2117
mgo_bao2,cu2o,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[6.1735, 6.0916, 6.0479]",0,0.0,785.0,1160,1946
mgo_bao2,al2o3,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,58.0,1174.0,954,2129
mgo_bao2,ti,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
mgo_bao2,ti,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]",[6.093],0,0.0,145.0,1895,2041
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]",[5.8987],0,0.0,143.0,1966,2110
mgo_bao2,v,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]",[5.8983],0,44.0,143.0,1786,1930
mgo_bao2,cao,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[5.9143, 6.1764]",0,82.0,387.0,1291,1695
mgo_bao2,mgo,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[6.1427, 6.0599]",1,11.0,443.0,1520,1964
mgo_bao2,zn,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
mgo_bao2,ni,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]",[5.8978],0,0.0,143.0,1952,2096
mgo_bao2,li20,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[6.0498, 6.0556]",0,14.0,319.0,1359,1774
mgo_bao2,bao2,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",5,21.0,1223.0,991,2227
mgo_bao2,mn,"[6.1666, 6.1067, 5.9012, 6.1427, 6.2502, 6.3975, 6.169, 5.9293]",[6.2157],0,0.0,146.0,1923,2070
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]",[6.065],0,0.0,126.0,1909,2054
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]",[6.0626],0,0.0,144.0,1852,1997
mgo_bao2,nao3,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,232.0,1335.0,818,2154
mgo_bao2,co,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1050.0,2248.0,0,2249
mgo_bao2,co,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]",[5.9084],0,0.0,143.0,1973,2117
mgo_bao2,cu2o,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[6.1735, 6.0916, 6.0479]",0,0.0,785.0,1160,1946
mgo_bao2,al2o3,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",1,96.0,1174.0,954,2129
mgo_bao2,ti,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
mgo_bao2,ti,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[6.1854, 5.8995]",0,0.0,441.0,1594,2051
mgo_bao2,cr,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]",[6.093],0,0.0,140.0,1895,2041
mgo_bao2,fe,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]",[5.8987],0,0.0,143.0,1966,2110
mgo_bao2,v,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]",[5.8983],0,27.0,143.0,1786,1930
mgo_bao2,cao,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[5.9143, 6.1764]",0,120.0,370.0,1291,1695
mgo_bao2,mgo,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
mgo_bao2,zn,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
mgo_bao2,ni,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]",[5.8978],0,0.0,143.0,1952,2096
mgo_bao2,li20,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[6.0498, 6.0556]",0,52.0,302.0,1359,1774
mgo_bao2,bao2,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",4,59.0,1235.0,991,2227
mgo_bao2,mn,"[6.1666, 6.1067, 5.9012, 6.135, 6.0618, 6.0645, 6.169, 5.9009]",[6.2157],0,0.0,112.0,1923,2070
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[6.065],0,0.0,144.0,1909,2054
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.0626],0,0.0,144.0,1852,1997
mgo_mn,nao3,"[6.1427, 6.0599, 6.2157]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,730.0,1264.0,818,2154
mgo_mn,co,"[6.1427, 6.0599, 6.2157]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1548.0,2082.0,0,2249
mgo_mn,co,"[6.1427, 6.0599, 6.2157]",[5.9084],0,0.0,109.0,1973,2117
mgo_mn,cu2o,"[6.1427, 6.0599, 6.2157]","[6.1735, 6.0916, 6.0479]",0,388.0,785.0,1160,1946
mgo_mn,al2o3,"[6.1427, 6.0599, 6.2157]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,594.0,1128.0,954,2129
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[5.8975, 6.1415, 6.0812]",0,89.0,397.0,1459,1857
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.093],0,0.0,145.0,1895,2041
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[5.8987],0,0.0,116.0,1966,2110
mgo_mn,v,"[6.1427, 6.0599, 6.2157]",[5.8983],0,61.0,143.0,1786,1930
mgo_mn,cao,"[6.1427, 6.0599, 6.2157]","[5.9143, 6.1764]",0,257.0,403.0,1291,1695
mgo_mn,mgo,"[6.1427, 6.0599, 6.2157]","[6.1427, 6.0599]",2,28.0,443.0,1520,1964
mgo_mn,zn,"[6.1427, 6.0599, 6.2157]","[6.0902, 5.8954, 6.0539]",0,54.0,492.0,1494,1987
mgo_mn,ni,"[6.1427, 6.0599, 6.2157]",[5.8978],0,0.0,130.0,1952,2096
mgo_mn,li20,"[6.1427, 6.0599, 6.2157]","[6.0498, 6.0556]",0,189.0,336.0,1359,1774
mgo_mn,bao2,"[6.1427, 6.0599, 6.2157]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,557.0,1091.0,991,2227
mgo_mn,mn,"[6.1427, 6.0599, 6.2157]",[6.2157],1,0.0,146.0,1923,2070
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[6.065],0,0.0,144.0,1909,2054
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.0626],0,20.0,144.0,1852,1997
mgo_mn,nao3,"[6.1427, 6.0599, 6.2157]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,755.0,1311.0,818,2154
mgo_mn,co,"[6.1427, 6.0599, 6.2157]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1573.0,2129.0,0,2249
mgo_mn,co,"[6.1427, 6.0599, 6.2157]",[5.9084],0,0.0,143.0,1973,2117
mgo_mn,cu2o,"[6.1427, 6.0599, 6.2157]","[6.1735, 6.0916, 6.0479]",0,413.0,785.0,1160,1946
mgo_mn,al2o3,"[6.1427, 6.0599, 6.2157]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,619.0,1174.0,954,2129
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[5.8975, 6.1415, 6.0812]",0,114.0,261.0,1459,1857
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.093],0,0.0,145.0,1895,2041
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[5.8987],0,0.0,143.0,1966,2110
mgo_mn,v,"[6.1427, 6.0599, 6.2157]",[5.8983],0,86.0,143.0,1786,1930
mgo_mn,cao,"[6.1427, 6.0599, 6.2157]","[5.9143, 6.1764]",0,282.0,403.0,1291,1695
mgo_mn,mgo,"[6.1427, 6.0599, 6.2157]","[6.1427, 6.0599]",2,53.0,443.0,1520,1964
mgo_mn,zn,"[6.1427, 6.0599, 6.2157]","[6.0902, 5.8954, 6.0539]",0,79.0,492.0,1494,1987
mgo_mn,ni,"[6.1427, 6.0599, 6.2157]",[5.8978],0,0.0,143.0,1952,2096
mgo_mn,li20,"[6.1427, 6.0599, 6.2157]","[6.0498, 6.0556]",0,214.0,361.0,1359,1774
mgo_mn,bao2,"[6.1427, 6.0599, 6.2157]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,582.0,1138.0,991,2227
mgo_mn,mn,"[6.1427, 6.0599, 6.2157]",[6.2157],1,0.0,146.0,1923,2070
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[6.065],0,0.0,144.0,1909,2054
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.0626],0,0.0,140.0,1852,1997
mgo_mn,nao3,"[6.1427, 6.0599, 6.2157]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,730.0,1335.0,818,2154
mgo_mn,co,"[6.1427, 6.0599, 6.2157]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1548.0,2171.0,0,2249
mgo_mn,co,"[6.1427, 6.0599, 6.2157]",[5.9084],0,0.0,143.0,1973,2117
mgo_mn,cu2o,"[6.1427, 6.0599, 6.2157]","[6.1735, 6.0916, 6.0479]",0,388.0,785.0,1160,1946
mgo_mn,al2o3,"[6.1427, 6.0599, 6.2157]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,594.0,1174.0,954,2129
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[5.8975, 6.1415, 6.0812]",0,89.0,397.0,1459,1857
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.093],0,0.0,145.0,1895,2041
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[5.8987],0,0.0,143.0,1966,2110
mgo_mn,v,"[6.1427, 6.0599, 6.2157]",[5.8983],0,61.0,143.0,1786,1930
mgo_mn,cao,"[6.1427, 6.0599, 6.2157]","[5.9143, 6.1764]",0,257.0,403.0,1291,1695
mgo_mn,mgo,"[6.1427, 6.0599, 6.2157]","[6.1427, 6.0599]",2,28.0,443.0,1520,1964
mgo_mn,zn,"[6.1427, 6.0599, 6.2157]","[6.0902, 5.8954, 6.0539]",0,54.0,492.0,1494,1987
mgo_mn,ni,"[6.1427, 6.0599, 6.2157]",[5.8978],0,0.0,143.0,1952,2096
mgo_mn,li20,"[6.1427, 6.0599, 6.2157]","[6.0498, 6.0556]",0,189.0,336.0,1359,1774
mgo_mn,bao2,"[6.1427, 6.0599, 6.2157]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,557.0,1180.0,991,2227
mgo_mn,mn,"[6.1427, 6.0599, 6.2157]",[6.2157],1,0.0,146.0,1923,2070
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[6.065],0,0.0,144.0,1909,2054
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.0626],0,37.0,144.0,1852,1997
mgo_mn,nao3,"[6.1427, 6.0599, 6.2157]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,772.0,1335.0,818,2154
mgo_mn,co,"[6.1427, 6.0599, 6.2157]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1590.0,2155.0,0,2249
mgo_mn,co,"[6.1427, 6.0599, 6.2157]",[5.9084],0,0.0,143.0,1973,2117
mgo_mn,cu2o,"[6.1427, 6.0599, 6.2157]","[6.1735, 6.0916, 6.0479]",0,430.0,785.0,1160,1946
mgo_mn,al2o3,"[6.1427, 6.0599, 6.2157]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,636.0,1174.0,954,2129
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[5.8975, 6.1415, 6.0812]",0,131.0,278.0,1459,1857
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.093],0,0.0,145.0,1895,2041
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[5.8987],0,0.0,143.0,1966,2110
mgo_mn,v,"[6.1427, 6.0599, 6.2157]",[5.8983],0,103.0,143.0,1786,1930
mgo_mn,cao,"[6.1427, 6.0599, 6.2157]","[5.9143, 6.1764]",0,299.0,403.0,1291,1695
mgo_mn,mgo,"[6.1427, 6.0599, 6.2157]","[6.1427, 6.0599]",2,70.0,443.0,1520,1964
mgo_mn,zn,"[6.1427, 6.0599, 6.2157]","[6.0902, 5.8954, 6.0539]",0,96.0,492.0,1494,1987
mgo_mn,ni,"[6.1427, 6.0599, 6.2157]",[5.8978],0,0.0,143.0,1952,2096
mgo_mn,li20,"[6.1427, 6.0599, 6.2157]","[6.0498, 6.0556]",0,231.0,378.0,1359,1774
mgo_mn,bao2,"[6.1427, 6.0599, 6.2157]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,599.0,1164.0,991,2227
mgo_mn,mn,"[6.1427, 6.0599, 6.2157]",[6.2157],1,0.0,146.0,1923,2070
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[6.065],0,0.0,137.0,1909,2054
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.0626],0,49.0,144.0,1852,1997
mgo_mn,nao3,"[6.1427, 6.0599, 6.2157]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,784.0,1335.0,818,2154
mgo_mn,co,"[6.1427, 6.0599, 6.2157]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1602.0,2205.0,0,2249
mgo_mn,co,"[6.1427, 6.0599, 6.2157]",[5.9084],0,0.0,143.0,1973,2117
mgo_mn,cu2o,"[6.1427, 6.0599, 6.2157]","[6.1735, 6.0916, 6.0479]",0,442.0,785.0,1160,1946
mgo_mn,al2o3,"[6.1427, 6.0599, 6.2157]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,648.0,1174.0,954,2129
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[5.8975, 6.1415, 6.0812]",0,143.0,290.0,1459,1857
mgo_mn,ti,"[6.1427, 6.0599, 6.2157]","[6.1854, 5.8995]",0,8.0,452.0,1594,2051
mgo_mn,cr,"[6.1427, 6.0599, 6.2157]",[6.093],0,6.0,145.0,1895,2041
mgo_mn,fe,"[6.1427, 6.0599, 6.2157]",[5.8987],0,0.0,143.0,1966,2110
mgo_mn,v,"[6.1427, 6.0599, 6.2157]",[5.8983],0,115.0,143.0,1786,1930
mgo_mn,cao,"[6.1427, 6.0599, 6.2157]","[5.9143, 6.1764]",0,311.0,403.0,1291,1695
